Startup Name,Industry,Funding Rounds,Investment Amount (USD),Valuation (USD),Number of Investors,Country,Year Founded,Growth Rate (%),Years_Active,Burn_Rate_Yearly,Estimated_Customers,CAC,LTV,LTV_CAC_Ratio,Runway_Years
Startup_160,AI,8,4661985381.5,22098096261.67553,43,China,2012,51.38,13,358614260.11538464,800000,5827.481726875,27622.620327094413,4.740061251450221,0.013942557661793045
Startup_161,AI,1,408425258.08,1371906998.9824708,6,Brazil,2020,104.06,5,81685051.616,100000,4084.2525808,13719.069989824708,3.3590160545696452,0.061210709928971006
Startup_162,EdTech,1,1953427282.17,8347575180.926382,44,UK,2019,53.66,6,325571213.695,100000,19534.2728217,83475.75180926382,4.273297120972595,0.015357623124150267
Startup_163,AI,6,2108321986.66,7771127335.712073,3,Australia,2020,198.66,5,421664397.332,600000,3513.869977766667,12951.878892853456,3.685930035773653,0.011857771326288237
Startup_164,E-commerce,8,2579938016.52,12689109686.17389,28,Germany,2018,124.32,7,368562573.7885714,800000,3224.92252065,15861.38710771736,4.91837773036495,0.013566217395877765
Startup_165,HealthTech,3,1792797298.66,8885946522.637552,30,France,2018,106.38,7,256113899.80857143,300000,5975.990995533333,29619.821742125176,4.956470276522183,0.019522563998819183
Startup_166,Fintech,7,2225176804.86,7460309814.815988,11,Singapore,2017,161.14,8,278147100.6075,700000,3178.8240069428575,10657.585449737126,3.3526818176973414,0.017976099657625477
Startup_167,AI,4,3942136132.46,13331722858.072084,18,Canada,2011,194.8,14,281581152.31857145,400000,9855.34033115,33329.30714518021,3.3818524805110486,0.01775687029770788
Startup_168,SaaS,5,2050994893.77,3323018202.0463367,50,Australia,2015,58.52,10,205099489.377,500000,4101.98978754,6646.036404092673,1.6201981838863526,0.024378412716617438
Startup_169,EdTech,1,1497188953.5,3463957403.9899683,4,India,2013,84.16,12,124765746.125,100000,14971.889535,34639.574039899686,2.313640770520131,0.04007510198344514
Startup_170,EdTech,7,2795286271.07,9372294266.059938,11,Brazil,2005,26.14,20,139764313.5535,700000,3993.2661015285717,13388.991808657054,3.352892461519636,0.03577451119585018
Startup_171,E-commerce,6,4069844380.58,10407319506.51487,24,China,2015,29.38,10,406984438.05799997,600000,6783.073967633333,17345.532510858116,2.5571787354266617,0.01228548202938276
Startup_172,SaaS,9,74056826.76,231893726.74083364,41,Canada,2009,20.57,16,4628551.6725,900000,82.28536306666668,257.65969637870404,3.1312943976433703,1.080251524403825
Startup_173,AI,8,4160635769.99,7671882583.852906,17,Canada,2021,117.18,4,1040158942.4975,800000,5200.7947124875,9589.853229816134,1.8439207390343966,0.004806957663599587
Startup_174,E-commerce,7,1246281478.08,3529517302.801452,44,USA,2022,146.5,3,415427159.35999995,700000,1780.402111542857,5042.167575430646,2.8320386404514064,0.012035804321756226
Startup_175,Fintech,10,2163501159.34,5677567960.275496,23,India,2018,144.39,7,309071594.1914286,1000000,2163.50115934,5677.567960275495,2.6242500198185708,0.01617748150903563
Startup_176,E-commerce,10,3023593160.48,9708896500.831356,2,Germany,2011,174.66,14,215970940.03428572,1000000,3023.59316048,9708.896500831355,3.2110459263276194,0.023151262846780415
Startup_177,AI,6,4022507020.31,17218730897.772625,10,Canada,2018,74.68,7,574643860.0442857,600000,6704.178367183334,28697.88482962104,4.280596854358166,0.008701041371284588
Startup_178,Blockchain,8,2639730016.81,8690078938.976686,50,Germany,2023,190.91,2,1319865008.405,800000,3299.6625210125,10862.598673720859,3.2920332320493415,0.0037882662000732065
Startup_179,EdTech,8,2980685741.88,6492509510.232554,49,Brazil,2015,190.16,10,298068574.188,800000,3725.8571773500003,8115.636887790693,2.1781932321847357,0.01677466339288208
Startup_180,Biotech,5,4585075338.58,19523891245.314205,36,Germany,2002,129.84,23,199351101.6773913,500000,9170.15067716,39047.78249062841,4.258139682250186,0.025081376315097926
Startup_181,Fintech,9,3472230658.56,14970962379.875015,20,Singapore,2022,135.39,3,1157410219.52,900000,3858.0340650666667,16634.402644305574,4.311626689594337,0.004319989503871493
Startup_182,SaaS,5,2676973040.4,10097355729.530262,30,Singapore,2019,79.06,6,446162173.40000004,500000,5353.9460808,20194.711459060523,3.7719303023019943,0.011206687384314233
Startup_183,Blockchain,2,859760107.91,3760108625.521585,19,USA,2006,69.53,19,45250531.99526316,200000,4298.8005395499995,18800.543127607925,4.3734392779191325,0.1104959384902569
Startup_184,Fintech,2,4718625604.18,15939288190.453588,43,France,2021,36.79,4,1179656401.045,200000,23593.128020900003,79696.44095226795,3.3779514476278325,0.004238522332071224
Startup_185,E-commerce,10,2159651827.77,9752567479.614511,4,Germany,2013,119.32,12,179970985.6475,1000000,2159.65182777,9752.567479614512,4.515805443363877,0.027782256023163896
Startup_186,E-commerce,9,3419195284.17,9807518461.775331,31,Australia,2000,146.31,25,136767811.3668,900000,3799.1058713,10897.242735305925,2.8683703756792234,0.036558309663890225
Startup_187,Fintech,1,4692850983.3,9430583718.754795,38,Australia,2019,163.14,6,782141830.5500001,100000,46928.509833000004,94305.83718754795,2.0095638562388856,0.00639270245459703
Startup_188,AI,3,933765489.98,3396760378.712497,35,Germany,2012,38.02,13,71828114.61384615,300000,3112.5516332666666,11322.534595708325,3.63770177326349,0.06961062568439129
Startup_189,SaaS,8,731636879.73,1108299044.849033,15,Canada,2013,39.55,12,60969739.9775,800000,914.5460996625001,1385.3738060612914,1.5148211845991617,0.08200789443821112
Startup_190,HealthTech,1,443939762.53,697379814.5791141,33,USA,2023,102.51,2,221969881.265,100000,4439.3976253,6973.798145791141,1.5708883804522633,0.02252557856725941
Startup_191,EdTech,5,3537897853.25,10415760749.11206,24,UK,2002,87.76,23,153821645.79347825,500000,7075.7957065,20831.52149822412,2.944053554158972,0.032505178151019304
Startup_192,HealthTech,6,2454112015.39,4119459442.380868,31,UK,2017,92.85,8,306764001.92375,600000,4090.1866923166663,6865.765737301446,1.6785947082069994,0.016299174507583888
Startup_193,Biotech,3,3028499025.45,8249717640.8136015,23,Brazil,2001,166.84,24,126187459.39375,300000,10094.996751499999,27499.058802712007,2.724028494474351,0.039623588778328694
Startup_194,AI,6,1512009898.68,5283177735.6817,8,China,2003,14.29,22,68727722.66727273,600000,2520.0164978000003,8805.296226136166,3.4941422938394564,0.07275084647000732
Startup_195,Blockchain,6,4322413750.27,20690412801.231647,12,Brazil,2019,121.4,6,720402291.7116667,600000,7204.0229171166675,34484.02133538608,4.786772853463928,0.006940566482819014
Startup_196,Biotech,8,168565481.2,727195576.3811328,5,UK,2013,171.9,12,14047123.433333332,800000,210.7068515,908.994470476416,4.31402426644117,0.35594476148299337
Startup_197,E-commerce,9,4179505137.7,8856665634.205921,29,Germany,2000,75.7,25,167180205.508,900000,4643.894597444444,9840.739593562135,2.1190704024543403,0.02990784695357213
Startup_198,AI,9,2228321054.22,8017264022.347462,1,Australia,2002,74.59,23,96883524.09652174,900000,2475.9122824666665,8908.071135941624,3.597894480763599,0.051608362171246695
Startup_199,Fintech,5,633792175.1,2966463386.11733,34,India,2015,91.34,10,63379217.510000005,500000,1267.5843502,5932.92677223466,4.680498596640579,0.0788902134869541
Startup_200,SaaS,6,1475455253.97,3684352503.897161,4,Germany,2013,144.69,12,122954604.4975,600000,2459.09208995,6140.587506495268,2.497095383939087,0.04066541485318399
Startup_201,EdTech,3,542731279.17,1969040721.4525695,1,Australia,2019,24.45,6,90455213.195,300000,1809.1042638999998,6563.469071508565,3.6280214482272473,0.05527597385925326
Startup_202,HealthTech,10,4330028544.99,7931295284.566649,1,Canada,2013,40.6,12,360835712.0825,1000000,4330.028544989999,7931.29528456665,1.8316958426852514,0.013856721584300449
Startup_203,SaaS,6,685270370.05,2402454292.426417,50,Australia,2006,47.31,19,36066861.58157895,600000,1142.1172834166666,4004.0904873773616,3.5058487823588877,0.13863141345666008
Startup_204,HealthTech,6,1258425677.69,5298085929.7477045,8,Australia,2013,37.21,12,104868806.47416668,600000,2097.3761294833334,8830.143216246173,4.210090451645116,0.04767862025045262
Startup_205,SaaS,1,1550418955.9,6253327057.39936,2,India,2004,98.86,21,73829474.0904762,100000,15504.189559,62533.2705739936,4.033314371965593,0.06772363018423541
Startup_206,Fintech,4,4746683505.45,7761659263.089046,24,USA,2016,130.02,9,527409278.3833333,400000,11866.708763625,19404.148157722615,1.635175223748822,0.009480303447308493
Startup_207,Fintech,6,3624908618.04,12768911221.39096,16,France,2015,53.41,10,362490861.804,600000,6041.5143634,21281.518702318266,3.522547067212732,0.013793451164855891
Startup_208,Biotech,4,3348055915.81,11313994823.993387,39,USA,2004,16.08,21,159431234.08619046,400000,8370.139789525,28284.98705998347,3.379272959739735,0.031361483392250096
Startup_209,SaaS,10,2059767260.11,9029865493.37284,11,Singapore,2021,110.7,4,514941815.0275,1000000,2059.76726011,9029.865493372841,4.383925149334886,0.00970983488636086
Startup_210,EdTech,9,998855411.79,4208170808.152652,8,Brazil,2011,151.06,14,71346815.12785713,900000,1109.8393464333333,4675.745342391835,4.212992950212278,0.07008021298553754
Startup_211,EdTech,6,4645711353.76,14179348714.21508,24,India,2021,177.87,4,1161427838.44,600000,7742.852256266667,23632.247857025133,3.0521372583208475,0.0043050457673856615
Startup_212,AI,6,3728949345.33,15948353330.895306,21,Singapore,2023,111.77,2,1864474672.665,600000,6214.91557555,26580.58888482551,4.276902648427885,0.002681720526057463
Startup_213,AI,5,2787690069.46,10481365711.53888,45,China,2009,10.48,16,174230629.34125,500000,5575.38013892,20962.73142307776,3.7598748248112144,0.02869759478516803
Startup_214,EdTech,9,2679394095.8,11494147053.679377,10,China,2010,165.9,15,178626273.05333334,900000,2977.104550888889,12771.274504088196,4.289830701536838,0.027991403025618325
Startup_215,EdTech,7,439284861.62,1562829428.652782,27,India,2019,106.86,6,73214143.60333334,700000,627.5498023142857,2232.613469503974,3.5576673935208256,0.06829281548507189
Startup_216,Biotech,9,2577216182.09,12253644328.4305,28,China,2016,140.7,9,286357353.5655556,900000,2863.5735356555556,13615.160364922778,4.7546047605883714,0.017460700546861822
Startup_217,Biotech,4,4445077510.45,22111913741.370216,43,China,2018,141.44,7,635011072.9214286,400000,11112.693776125,55279.784353425544,4.974472028752476,0.007873878445925402
Startup_218,Blockchain,4,4695901675.82,20788206317.31431,42,UK,2017,90.56,8,586987709.4775,400000,11739.75418955,51970.51579328577,4.426882791084902,0.00851806591393658
Startup_219,SaaS,5,3506488816.37,16858063236.60639,29,UK,2021,188.35,4,876622204.0925,500000,7012.9776327399995,33716.12647321278,4.807676316520598,0.005703711332724133
Startup_220,AI,2,3243318328.48,8884770582.001207,34,UK,2012,65.43,13,249486025.2676923,200000,16216.5916424,44423.85291000603,2.7394075086564524,0.020041202687144998
Startup_221,Fintech,10,2390702822.95,9276016886.419264,42,China,2010,104.42,15,159380188.19666666,1000000,2390.7028229499997,9276.016886419264,3.8800376179642244,0.031371527770002794
Startup_222,Biotech,7,3377630330.67,9382352167.435171,4,China,2018,153.71,7,482518618.66714287,700000,4825.186186671429,13403.360239193102,2.7777913060053705,0.010362294441220648
Startup_223,HealthTech,8,3458218709.89,7842816033.90036,9,Brazil,2014,138.81,11,314383519.0809091,800000,4322.7733873625,9803.52004237545,2.267877393489039,0.015904141586738873
Startup_224,Fintech,7,3731753092.25,16420535787.80928,50,France,2018,160.96,7,533107584.60714287,700000,5331.075846071429,23457.908268298972,4.400220320554162,0.009378969919710663
Startup_225,Biotech,7,3632948850.48,13901643179.468462,6,India,2010,26.01,15,242196590.032,700000,5189.926929257143,19859.490256383517,3.826545253350242,0.020644386443836305
Startup_226,AI,9,1266365818.93,6118534838.579055,35,USA,2015,42.96,10,126636581.893,900000,1407.0731321444446,6798.372042865616,4.831569793749513,0.039483061886688375
Startup_227,Fintech,2,3823899177.04,18201047898.48335,50,Germany,2005,103.9,20,191194958.852,200000,19119.495885199998,91005.23949241675,4.759813754444331,0.026151317116422483
Startup_228,EdTech,8,363240396.83,1219367670.2405694,25,India,2011,102.15,14,25945742.630714286,800000,454.05049603749995,1524.2095878007117,3.3569164687683273,0.19270984342845732
Startup_229,EdTech,8,386027409.33,1930125716.325296,26,China,2016,105.83,9,42891934.37,800000,482.5342616625,2412.6571454066197,4.999970648911372,0.11657203326080721
Startup_230,AI,4,1695120557.5,5083482836.032983,1,USA,2004,100.82,21,80720026.54761904,400000,4237.80139375,12708.707090082456,2.9988916207412477,0.061942496971929974
Startup_231,AI,9,652805002.99,1395188276.0304992,22,Canada,2005,25.26,20,32640250.1495,900000,725.3388922111111,1550.2091955894437,2.1372205630168426,0.15318510051543194
Startup_232,Blockchain,8,854377165.54,2728289650.9788594,31,Australia,2007,29.43,18,47465398.08555555,800000,1067.971456925,3410.3620637235745,3.1933082495884277,0.10533989393679133
Startup_233,HealthTech,9,1075247880.98,4790224564.962256,11,Germany,2015,130.56,10,107524788.098,900000,1194.7198677555555,5322.471738846952,4.454995587246692,0.04650090540464875
Startup_234,Blockchain,8,400841101.43,662110760.74165,15,Brazil,2010,198.01,15,26722740.095333334,800000,501.05137678750003,827.6384509270625,1.6518035660005197,0.1871065610099304
Startup_235,E-commerce,5,379381502.74,747379334.6457827,39,Canada,2019,122.77,6,63230250.45666667,500000,758.7630054800001,1494.7586692915654,1.969994133208917,0.07907607456697692
Startup_236,Fintech,4,4197876048.33,12825152328.547014,8,Canada,2000,76.55,25,167915041.9332,400000,10494.690120825,32062.880821367537,3.055152696480669,0.029776963054859024
Startup_237,Biotech,9,2527949676.1,4204560908.761613,19,France,2010,119.46,15,168529978.40666667,900000,2808.832973444444,4671.734343068459,1.6632296712679062,0.029668312114387665
Startup_238,E-commerce,2,1093248259.89,2279779309.410129,35,Australia,2003,140.86,22,49693102.72227273,200000,5466.241299450001,11398.896547050645,2.085326263990134,0.10061758526015667
Startup_239,HealthTech,7,4023736139.69,14714029689.870373,36,USA,2016,16.34,9,447081793.2988889,700000,5748.194485271429,21020.04241410053,3.6568077972935824,0.011183635913926236
Startup_240,SaaS,7,1253743174.76,4041124098.2338295,45,UK,2018,63.38,7,179106167.82285714,700000,1791.0616782285715,5773.034426048328,3.223247136725118,0.027916403219263735
Startup_241,EdTech,10,1017523655.27,3688922130.492111,33,India,2022,158.64,3,339174551.75666666,1000000,1017.52365527,3688.922130492111,3.6253920106783712,0.014741672021393693
Startup_242,E-commerce,5,1342310942.23,3446562281.0688176,24,Brazil,2021,57.58,4,335577735.5575,500000,2684.62188446,6893.124562137636,2.5676333050991866,0.014899677392760964
Startup_243,Fintech,3,2717142585.21,11642202397.102682,15,Canada,2023,156.11,2,1358571292.605,300000,9057.141950700001,38807.34132367561,4.284722656983012,0.0036803368562372037
Startup_244,Fintech,7,2043421497.37,5265703195.455126,28,Brazil,2018,33.62,7,291917356.76714283,700000,2919.1735676714284,7522.433136364465,2.5769050595936207,0.017128135357804056
Startup_245,EdTech,10,4898183493.34,22870233548.116764,4,Canada,2014,86.74,11,445289408.48545456,1000000,4898.1834933400005,22870.233548116765,4.669125519534566,0.011228652433046419
Startup_246,Blockchain,1,2240610148.38,5028323038.988811,24,Australia,2019,114.88,6,373435024.73,100000,22406.1014838,50283.23038988811,2.2441757851647575,0.013389210087123153
Startup_247,Biotech,4,2271018470.67,4837009968.866991,48,India,2016,105.47,9,252335385.63,400000,5677.546176675,12092.524922167479,2.1298857897179353,0.019814898285139892
Startup_248,EdTech,8,4247685608.22,7909848190.505992,25,Brazil,2000,153.65,25,169907424.3288,800000,5309.607010275,9887.31023813249,1.8621548108925667,0.029427789984763367
Startup_249,Fintech,6,2133781809.28,7258306476.786833,6,Singapore,2001,69.38,24,88907575.38666667,600000,3556.3030154666667,12097.177461311388,3.4016160627201133,0.05623817743600105
Startup_250,HealthTech,1,1520118508.17,6084662753.812281,44,UK,2005,153.25,20,76005925.4085,100000,15201.185081700001,60846.627538122804,4.002755522750212,0.06578434474847975
Startup_251,Blockchain,6,3000757848.42,5904647394.32909,21,USA,2017,88.31,8,375094731.0525,600000,5001.2630807000005,9841.078990548483,1.9677187206018922,0.013329965968783967
Startup_252,AI,4,4346289463.85,7001483722.25389,28,India,2021,149.6,4,1086572365.9625,400000,10865.723659625,17503.709305634726,1.6109105894782914,0.004601626322026821
Startup_253,HealthTech,3,1723538065.72,3114308797.637836,11,Australia,2020,83.32,5,344707613.144,300000,5745.126885733333,10381.029325459453,1.8069277723418586,0.014505046623125418
Startup_254,Fintech,1,1182544803.45,4393227757.742001,2,UK,2006,10.96,19,62239200.18157895,100000,11825.448034500001,43932.277577420005,3.7150624187134684,0.08033522258340105
Startup_255,AI,1,2063226365.66,7644608141.125145,14,USA,2015,156.25,10,206322636.566,100000,20632.2636566,76446.08141125145,3.7051717971235463,0.024233889616860158
Startup_256,Fintech,2,4597521560.08,14390499979.69156,39,Canada,2015,192.68,10,459752156.008,200000,22987.6078004,71952.4998984578,3.1300560077071515,0.010875424801516312
Startup_257,AI,10,1374644681.58,6097130881.918044,38,Germany,2000,14.04,25,54985787.2632,1000000,1374.64468158,6097.130881918044,4.43542317779899,0.09093258910828252
